,fecha de nacimiento,clicks_en_web,puntaje,cantidad_mensajes,ingreso_estimado,categoria,cliente
739,1977-11-24 12:27:39.148023,9.890878623960887,501.6469717211429,53.57153661307732,366.277670058682,Categoria B,No
740,2001-11-18 12:27:39.148023,21.890878623960887,403.1146193398631,43.99043020617543,265.7344533430904,Categoria B,No
741,1965-11-27 12:27:39.148023,21.890878623960887,559.2340185726714,57.06471613702374,425.0399627643234,Categoria A,No
742,1990-11-21 12:27:39.148023,290.1091213760391,515.7631384905239,135.09972307484117,380.6819218641728,Categoria B,Sí
743,1999-11-19 12:27:39.148023,26.109121376039113,459.9814423966527,97.34023155380817,323.76182380920227,Categoria B,Sí
744,1981-11-23 12:27:39.148023,38.10912137603911,361.1716923905107,37.71905167384461,222.9355482927308,Categoria B,No
745,1956-11-29 12:27:39.148023,33.89087862396089,488.70555914542575,65.11865305196297,353.072147022236,Categoria B,No
746,1970-11-26 12:27:39.148023,26.109121376039113,447.5231548342277,100.20698629132599,311.0492854801971,Categoria C,Sí
747,1979-11-24 12:27:39.148023,50.10912137603911,371.08444013485433,36.252056114914204,233.0505970114488,Categoria A,No
748,1964-11-27 12:27:39.148023,38.10912137603911,413.73689572151477,58.199531080617845,276.573510875388,Categoria A,No
749,2003-11-18 12:27:39.148023,26.109121376039113,440.18141495251353,106.07207808924002,303.5577141723255,Categoria B,Sí
750,1970-11-26 12:27:39.148023,26.109121376039113,450.4282062194419,115.45389674204763,314.0136236283749,Categoria A,Sí
751,1997-11-19 12:27:39.148023,45.89087862396089,503.901629542565,66.76803417770873,368.5783413050311,Categoria A,Sí
752,1978-11-24 12:27:39.148023,9.890878623960887,440.19284407687417,12.598993620482211,303.56937654412206,Categoria A,No
753,1966-11-27 12:27:39.148023,33.89087862396089,420.2025836621872,59.73576795188158,283.1711516311762,Categoria B,No
754,1991-11-21 12:27:39.148023,14.109121376039113,466.2153973265301,61.751553919198756,330.1230023090771,Categoria B,No
755,1983-11-23 12:27:39.148023,14.109121376039113,443.4363397414293,116.42811874049622,306.8790659977498,Categoria B,Sí
756,1981-11-23 12:27:39.148023,21.890878623960887,406.7453761907219,52.820853995153044,269.43930727253814,Categoria A,No
757,1980-11-23 12:27:39.148023,21.890878623960887,397.5411244744387,46.61879456952561,260.047213684494,Categoria A,No
758,1972-11-25 12:27:39.148023,50.10912137603911,518.0102620053613,100.7953346917299,382.9749050425783,Categoria B,Sí
759,1961-11-28 12:27:39.148023,9.890878623960887,522.217944688361,68.66010578276794,387.26845880074126,Categoria A,Sí
760,1958-11-29 12:27:39.148023,14.109121376039113,448.1559458746461,36.677045331451794,311.6949906234812,Categoria B,No
761,1992-11-20 12:27:39.148023,9.890878623960887,497.82563961123066,105.31375949932472,362.37835157917976,Categoria B,Sí
762,1998-11-19 12:27:39.148023,14.109121376039113,426.3132693191631,46.89689150420784,289.40654515870267,Categoria B,No
763,1992-11-20 12:27:39.148023,9.890878623960887,446.9950822291556,100.49224250495823,310.5104358831848,Categoria B,Sí
764,1961-11-28 12:27:39.148023,14.109121376039113,409.9311551628842,39.90599419748568,272.6901021420915,Categoria A,No
765,2001-11-18 12:27:39.148023,50.10912137603911,475.20070605770286,77.94187574089261,339.29168468782484,Categoria C,Sí
766,1971-11-26 12:27:39.148023,45.89087862396089,514.4819297571645,54.125984150755,379.3745660138061,Categoria B,No
767,1969-11-26 12:27:39.148023,14.109121376039113,422.88837631408575,100.38558769026154,285.91175637801143,Categoria B,Sí
768,1992-11-20 12:27:39.148023,2.1091213760391128,359.2118947609245,58.77924169324744,220.93575479315305,Categoria A,No
769,1975-11-25 12:27:39.148023,21.890878623960887,450.8136547075081,61.03774002493688,314.4069384121159,Categoria A,No
770,1966-11-27 12:27:39.148023,21.890878623960887,384.6735022475921,90.01966724011635,246.91698692240573,Categoria A,Sí
771,1998-11-19 12:27:39.148023,50.10912137603911,433.69225063082393,100.42702447687097,296.9361179257035,Categoria B,Sí
772,2001-11-18 12:27:39.148023,14.109121376039113,434.75483310171336,57.46813832848933,298.0203857531417,Categoria B,No
773,1978-11-24 12:27:39.148023,2.1091213760391128,472.38725888946004,43.62560796569565,336.42082023043423,Categoria A,No
774,1996-11-19 12:27:39.148023,2.1091213760391128,404.8174656351946,92.69889566907484,267.47205160363274,Categoria A,Sí
775,1981-11-23 12:27:39.148023,9.890878623960887,430.26054379870766,53.74500287242289,293.4343762602787,Categoria A,No
776,1981-11-23 12:27:39.148023,33.89087862396089,383.72007826861056,61.550264345834975,245.94410531120005,Categoria B,No
777,1957-11-29 12:27:39.148023,9.890878623960887,498.29250626675116,93.64913812139602,362.8547461256292,Categoria A,Sí
778,1955-11-30 12:27:39.148023,14.109121376039113,433.2813872682308,39.4555417610884,296.5168695965268,Categoria A,No
779,1970-11-26 12:27:39.148023,2.1091213760391128,479.1350623721763,41.34366358413973,343.306333988308,Categoria A,No
780,1997-11-19 12:27:39.148023,21.890878623960887,440.65088257534245,57.32485297007388,304.0367627670489,Categoria B,No
781,1993-11-20 12:27:39.148023,14.109121376039113,474.48924193106086,69.07055842417773,338.56570088512893,Categoria B,No
782,1962-11-28 12:27:39.148023,33.89087862396089,459.84112174540974,36.77188299216982,323.61863947119923,Categoria B,No
783,1967-11-27 12:27:39.148023,9.890878623960887,392.5447395519418,50.23211604325273,254.94886172276253,Categoria B,No
784,2002-11-18 12:27:39.148023,9.890878623960887,375.0742683259041,52.81674557480491,237.121850267622,Categoria B,No
785,2004-11-17 12:27:39.148023,9.890878623960887,515.3239870620512,34.742224881344534,380.2338081616496,Categoria B,No
786,1960-11-28 12:27:39.148023,2.1091213760391128,461.6196299607692,110.58090476668863,325.43344377258643,Categoria B,Sí
787,2000-11-18 12:27:39.148023,14.109121376039113,504.7929327079674,49.06877207952562,369.4878343309519,Categoria B,No
788,1991-11-21 12:27:39.148023,21.890878623960887,381.00075471139246,72.80438548992373,243.16928535485505,Categoria A,Sí
789,1992-11-20 12:27:39.148023,38.10912137603911,497.2313770906192,99.17198376884065,361.7719612520252,Categoria B,Sí
790,1968-11-26 12:27:39.148023,33.89087862396089,535.6180385596185,41.367917809289274,400.9420239754939,Categoria A,No
791,1963-11-28 12:27:39.148023,38.10912137603911,401.9076166201076,98.99831811430356,264.50281791476846,Categoria A,Sí
792,1986-11-22 12:27:39.148023,33.89087862396089,432.33407522949574,54.20141622211694,295.55022465904204,Categoria B,No
793,1961-11-28 12:27:39.148023,33.89087862396089,432.0378298311305,126.24940734281992,295.2479334362204,Categoria B,Sí
794,1954-11-30 12:27:39.148023,26.109121376039113,360.8956728323569,82.82055223111315,222.65389568236984,Categoria B,Sí
795,1966-11-27 12:27:39.148023,2.1091213760391128,438.62728113764706,82.02115687068928,301.97186334082915,Categoria A,Sí
796,1980-11-23 12:27:39.148023,21.890878623960887,435.1421064601112,101.49172813087107,298.41556264946604,Categoria A,Sí
797,1978-11-24 12:27:39.148023,21.890878623960887,350.5992254704614,78.4580186119201,212.1473167416601,Categoria A,Sí
798,1980-11-23 12:27:39.148023,33.89087862396089,427.87349671366695,91.50673395134268,290.9986139286045,Categoria A,Sí
799,1958-11-29 12:27:39.148023,2.1091213760391128,440.8981425627811,60.791306490542354,304.28906887668023,Categoria B,No
800,1973-11-25 12:27:39.148023,45.89087862396089,417.72839561200016,48.97237314982206,280.64646994731186,Categoria A,No
801,1979-11-24 12:27:39.148023,45.89087862396089,495.84593209291205,115.71607653662345,360.3582418666097,Categoria A,Sí
802,1993-11-20 12:27:39.148023,33.89087862396089,365.32154811650855,30.00732408004668,227.1700949519123,Categoria A,No
803,1981-11-23 12:27:39.148023,2.1091213760391128,431.0568069712827,48.21628895719664,294.2468897016818,Categoria B,No
804,1964-11-27 12:27:39.148023,26.109121376039113,453.8549885652835,41.575055029085505,317.5103403078051,Categoria A,No
805,1964-11-27 12:27:39.148023,26.109121376039113,451.045305501108,108.10408160645775,314.6433167729321,Categoria B,Sí
806,1980-11-23 12:27:39.148023,14.109121376039113,459.0818487130724,109.96104809365713,322.843871070855,Categoria A,Sí
807,1991-11-21 12:27:39.148023,9.890878623960887,416.41223722526126,45.53535208667037,279.3034511853334,Categoria A,No
808,1996-11-19 12:27:39.148023,21.890878623960887,429.0116344496311,59.38838642911139,292.1599789653026,Categoria B,No
809,1986-11-22 12:27:39.148023,33.89087862396089,372.94715816057794,97.75068034880894,234.95132969075857,Categoria B,Sí
810,1956-11-29 12:27:39.148023,14.109121376039113,483.0746865768534,61.27154514471546,347.3263586869581,Categoria A,No
811,1963-11-28 12:27:39.148023,9.890878623960887,458.5695645315741,112.90110546919755,322.3211321101424,Categoria B,Sí
812,1966-11-27 12:27:39.148023,2.1091213760391128,330.4266655563274,120.23684865988378,191.5630719313193,Categoria B,Sí
813,1957-11-29 12:27:39.148023,26.109121376039113,464.3108945166404,86.84097910477662,328.179632094904,Categoria A,Sí
814,1962-11-28 12:27:39.148023,9.890878623960887,480.473889014607,45.93361030096566,344.6724836234413,Categoria B,No
815,2004-11-17 12:27:39.148023,26.109121376039113,461.3420173257836,134.71757995371428,325.1501655736215,Categoria A,Sí
816,1962-11-28 12:27:39.148023,14.109121376039113,466.3298151930598,38.17896600691677,330.23975523410746,Categoria B,No
817,1996-11-19 12:27:39.148023,38.10912137603911,438.1107061819222,42.838219427377595,301.44474603906906,Categoria A,No
818,1987-11-22 12:27:39.148023,50.10912137603911,348.5028275746066,82.94828305658706,210.0081352152777,Categoria B,Sí
819,1988-11-21 12:27:39.148023,2.1091213760391128,361.7137169280533,41.09974448226761,223.4886345555294,Categoria A,No
820,1956-11-29 12:27:39.148023,14.109121376039113,437.23342066100537,99.77708776316318,300.54955673201107,Categoria B,Sí
821,1958-11-29 12:27:39.148023,9.890878623960887,538.5804194736785,100.22997799740125,403.964861642902,Categoria A,Sí
822,1958-11-29 12:27:39.148023,26.109121376039113,408.4520468467031,65.05753238757508,271.1808079419067,Categoria A,No
823,2000-11-18 12:27:39.148023,21.890878623960887,551.544838207127,44.04466125694321,417.19386035050246,Categoria A,No
824,1962-11-28 12:27:39.148023,9.890878623960887,441.887593091216,86.64559427281202,305.2987122730423,Categoria A,Sí
825,1999-11-19 12:27:39.148023,26.109121376039113,409.704826757154,106.53925190808914,272.4591547893056,Categoria A,Sí
826,1965-11-27 12:27:39.148023,9.890878623960887,461.9319439570066,106.60070229020623,325.7521315238491,Categoria B,Sí
827,1972-11-25 12:27:39.148023,21.890878623960887,373.6215274367087,144.51888663476518,235.63946160517773,Categoria A,Sí
828,1990-11-21 12:27:39.148023,9.890878623960887,381.22054671781177,127.41978012582243,243.39356291242575,Categoria A,Sí
829,1979-11-24 12:27:39.148023,2.1091213760391128,330.74383884746726,89.80313515723041,191.88671814676812,Categoria B,Sí
830,1994-11-20 12:27:39.148023,9.890878623960887,442.3101217658214,44.161211851607234,305.72986398182337,Categoria A,No
831,1963-11-28 12:27:39.148023,14.109121376039113,465.2099157120259,36.6909871846431,329.0970006616239,Categoria B,No
832,1981-11-23 12:27:39.148023,45.89087862396089,405.21273394351175,51.56143124538807,267.87538661211966,Categoria B,No
833,2003-11-18 12:27:39.148023,45.89087862396089,400.1107001529299,98.60716843106128,262.6692296829545,Categoria B,Sí
834,1965-11-27 12:27:39.148023,14.109121376039113,507.66043807521197,48.44495698508268,372.41386021589534,Categoria A,No
835,1999-11-19 12:27:39.148023,50.10912137603911,439.41352703025524,117.34553257616855,302.7741550679803,Categoria A,Sí
836,2004-11-17 12:27:39.148023,21.890878623960887,409.95185564198283,83.03358954389535,272.71122507994727,Categoria B,Sí
837,1967-11-27 12:27:39.148023,21.890878623960887,459.90969741219806,93.48661062359652,323.6886146413914,Categoria B,Sí
838,1972-11-25 12:27:39.148023,9.890878623960887,408.1897412489916,109.40866289692964,270.9131491687317,Categoria A,Sí
839,1978-11-24 12:27:39.148023,9.890878623960887,394.631956000816,106.22894143108311,257.0786744256954,Categoria B,Sí
840,1956-11-29 12:27:39.148023,21.890878623960887,406.59037750016506,63.96062195701339,269.2811453433985,Categoria A,No
841,1978-11-24 12:27:39.148023,14.109121376039113,396.5112920487424,92.60397667392394,258.99636427051826,Categoria B,Sí
842,1981-11-23 12:27:39.148023,26.109121376039113,377.48653790042215,38.638351457432826,239.58334983345677,Categoria B,No
843,1954-11-30 12:27:39.148023,21.890878623960887,412.71061569726965,142.67736494409075,275.52628636085217,Categoria A,Sí
844,1907-12-12 12:27:39.148023,21.890878623960887,489.57510757590745,43.37975729838143,353.959441339054,Categoria B,No
845,2003-11-18 12:27:39.148023,26.109121376039113,461.46256745321176,96.1364659690032,325.2731759077319,Categoria A,Sí
846,1970-11-26 12:27:39.148023,21.890878623960887,417.65720335113195,115.11480577789085,280.57382478316066,Categoria A,Sí
847,1977-11-24 12:27:39.148023,9.890878623960887,332.5457859712765,89.2173472649402,193.72543970167547,Categoria B,Sí
848,1967-11-27 12:27:39.148023,33.89087862396089,421.3654752330676,85.00619310594206,284.357775683095,Categoria A,Sí
849,1972-11-25 12:27:39.148023,62.10912137603911,450.2956391790429,100.65617495227424,313.8783511381718,Categoria B,Sí
850,1959-11-29 12:27:39.148023,2.1091213760391128,531.821848870864,38.49394364245949,397.0683610277851,Categoria A,No
851,1968-11-26 12:27:39.148023,9.890878623960887,433.3983304981464,75.54449418751378,296.6361994229713,Categoria B,No
852,1975-11-25 12:27:39.148023,14.109121376039113,515.8777900877099,58.737310456606764,380.79891328987287,Categoria A,No
853,1973-11-25 12:27:39.148023,38.10912137603911,459.7224319327728,26.511625800848883,323.497527417488,Categoria C,No
854,1995-11-20 12:27:39.148023,9.890878623960887,434.8330049809709,79.3471379621574,298.10015297687386,Categoria B,Sí
855,1957-11-29 12:27:39.148023,50.10912137603911,488.12598020604844,91.26503325083985,352.4807399412387,Categoria A,Sí
856,1962-11-28 12:27:39.148023,45.89087862396089,456.9013065228464,54.09982355948967,320.618828019604,Categoria A,No
857,1963-11-28 12:27:39.148023,38.10912137603911,434.7365395581083,54.00640366809527,298.00171887191203,Categoria B,No
858,1956-11-29 12:27:39.148023,21.890878623960887,347.06026889074735,40.81480923529895,208.53613655827843,Categoria A,No
859,1978-11-24 12:27:39.148023,33.89087862396089,448.71386840670704,68.25885752307694,312.26429932966585,Categoria A,No
860,1992-11-20 12:27:39.148023,21.890878623960887,380.8763565198004,123.08368060988039,243.04234842465905,Categoria B,Sí
861,1995-11-20 12:27:39.148023,9.890878623960887,470.61327123561284,103.45008832985732,334.6106287469167,Categoria B,Sí
862,1999-11-19 12:27:39.148023,2.1091213760391128,460.60955301883536,100.42124042684127,324.40275301551105,Categoria B,Sí
863,2003-11-18 12:27:39.148023,2.1091213760391128,435.0591089537745,101.98908914061424,298.33087131646937,Categoria B,Sí
864,2001-11-18 12:27:39.148023,21.890878623960887,431.8882751745979,40.88231515193476,295.09532664384017,Categoria B,No
865,1932-12-05 12:27:39.148023,33.89087862396089,388.83355505309885,61.21907348847766,251.16193876475955,Categoria B,No
866,2000-11-18 12:27:39.148023,9.890878623960887,445.45640129353393,63.92837432756857,308.9403532958157,Categoria A,No
867,2005-11-17 12:27:39.148023,21.890878623960887,495.8979131448561,36.22981429208863,360.41128375634855,Categoria B,No
868,1978-11-24 12:27:39.148023,9.890878623960887,518.2417218777427,70.11243186157662,383.2110885858247,Categoria A,No
869,1875-12-19 12:27:39.148023,21.890878623960887,425.5631040463747,47.64496685666147,288.6410703905512,Categoria B,No
870,1987-11-22 12:27:39.148023,2.1091213760391128,468.26194601875966,121.62752068916379,332.2113173011481,Categoria A,Sí
871,1974-11-25 12:27:39.148023,9.890878623960887,469.96542625224,87.37248023101222,333.94956243735254,Categoria A,Sí
872,1957-11-29 12:27:39.148023,14.109121376039113,432.9700157848766,95.1732441709379,296.19914359310417,Categoria B,Sí
873,1994-11-20 12:27:39.148023,21.890878623960887,439.83615002631785,82.43619314379853,303.2054030231463,Categoria A,Sí
874,1974-11-25 12:27:39.148023,2.1091213760391128,454.10654060048006,29.164076607050752,317.7670260580057,Categoria B,No
875,1994-11-20 12:27:39.148023,21.890878623960887,431.4884315875606,38.48849864373439,294.68732298359805,Categoria A,No
876,1957-11-29 12:27:39.148023,9.890878623960887,476.38316369544526,35.17524039257376,340.4982741140926,Categoria A,No
877,1987-11-22 12:27:39.148023,2.1091213760391128,454.672385696709,82.82160184384657,318.34441901334134,Categoria B,Sí
878,1961-11-28 12:27:39.148023,14.109121376039113,397.31678161195987,101.01908554022579,259.81829239625034,Categoria A,Sí
879,1960-11-28 12:27:39.148023,2.1091213760391128,419.6804783760191,49.72855069333525,282.6383911350863,Categoria A,No
880,1984-11-22 12:27:39.148023,50.10912137603911,382.7406543530301,53.388541621827365,244.94469315244444,Categoria B,No
881,1959-11-29 12:27:39.148023,26.109121376039113,414.01329644129413,80.70787151587473,276.8555524261833,Categoria B,Sí
882,1987-11-22 12:27:39.148023,14.109121376039113,431.33465641701105,101.19789366232553,294.5304095442618,Categoria B,Sí
883,1995-11-20 12:27:39.148023,33.89087862396089,404.4175939918779,46.14168499888498,267.06401931453405,Categoria B,No
884,1980-11-23 12:27:39.148023,2.1091213760391128,300.5066657861473,84.75770976155003,161.03245992093144,Categoria B,Sí
885,1977-11-24 12:27:39.148023,50.10912137603911,378.04606159555317,45.70194489959349,240.1542923795088,Categoria A,No
886,1961-11-28 12:27:39.148023,38.10912137603911,468.7707166265655,50.62959355263905,332.73047098258263,Categoria B,No
887,1982-11-23 12:27:39.148023,50.10912137603911,451.50328462053983,41.283547872291905,315.1106424050054,Categoria A,No
888,1985-11-22 12:27:39.148023,9.890878623960887,440.30547955120085,105.42340369274622,303.6843107015983,Categoria B,Sí
889,1955-11-30 12:27:39.148023,50.10912137603911,484.4575406623736,47.07287904057858,348.73743428442765,Categoria B,No
890,1959-11-29 12:27:39.148023,14.109121376039113,427.9691732984973,56.218215275108925,291.0962430967988,Categoria A,No
891,1997-11-19 12:27:39.148023,9.890878623960887,394.18867615467434,41.96760523815175,256.6263480520814,Categoria B,No
892,1960-11-28 12:27:39.148023,26.109121376039113,471.68887751033134,40.78032340690616,335.7081861700988,Categoria A,No
893,1984-11-22 12:27:39.148023,26.109121376039113,469.5872085923679,96.4936719534596,333.563626049728,Categoria A,Sí
894,1985-11-22 12:27:39.148023,26.109121376039113,478.2179206571224,50.287562377136865,342.3704750953958,Categoria A,No
895,1972-11-25 12:27:39.148023,21.890878623960887,327.4846148827726,139.95912159500008,188.56097940728375,Categoria B,Sí
896,1967-11-27 12:27:39.148023,14.109121376039113,516.4922778934172,82.86901383531581,381.4259416630436,Categoria A,Sí
897,1992-11-20 12:27:39.148023,21.890878623960887,480.23901563474556,46.22735544517874,344.432816909297,Categoria B,No
898,1956-11-29 12:27:39.148023,9.890878623960887,463.0711416887329,151.88849175536305,326.9145781888759,Categoria A,Sí
899,1971-11-26 12:27:39.148023,9.890878623960887,469.67565073230855,65.65615859646084,333.65387313130003,Categoria B,No
900,1992-11-20 12:27:39.148023,9.890878623960887,497.63651392457353,70.76534623477184,362.1853661846317,Categoria B,Sí
901,1986-11-22 12:27:39.148023,50.10912137603911,455.6675970863109,86.33120466422636,319.35994083946565,Categoria B,Sí
902,1974-11-25 12:27:39.148023,9.890878623960887,423.72738640935484,49.77331059655653,286.767889128286,Categoria A,No
903,1962-11-28 12:27:39.148023,57.89087862396089,481.5392151547333,103.80623115187879,345.7595511133661,Categoria B,Sí
904,2001-11-18 12:27:39.148023,21.890878623960887,489.5454165113822,49.698666935223734,353.9291443344364,Categoria B,No
905,2005-11-17 12:27:39.148023,2.1091213760391128,506.5437766566587,136.45447200255919,371.27440978880014,Categoria A,Sí
906,1985-11-22 12:27:39.148023,9.890878623960887,442.370167826175,89.56840644013253,305.7911354719801,Categoria A,Sí
907,1995-11-20 12:27:39.148023,14.109121376039113,491.07503390433214,64.14609742688971,355.4899784088751,Categoria B,No
908,2004-11-17 12:27:39.148023,21.890878623960887,442.1508279200004,119.2138679692132,305.56731924118964,Categoria B,Sí
909,1973-11-25 12:27:39.148023,26.109121376039113,427.33785498506455,126.58125693079364,290.4520407361531,Categoria B,Sí
910,1955-11-30 12:27:39.148023,2.1091213760391128,406.1064733627254,50.522789511343014,268.7873656113172,Categoria C,No
911,2000-11-18 12:27:39.148023,14.109121376039113,373.24366379077543,71.97305413921379,235.25388645626623,Categoria B,Sí
912,1995-11-20 12:27:39.148023,314.1091213760391,527.1316168362125,30.040231308432357,392.2824099720184,Categoria B,No
913,1967-11-27 12:27:39.148023,21.890878623960887,515.974071477562,59.053527738840764,380.8971596060485,Categoria A,Sí
914,1960-11-28 12:27:39.148023,38.10912137603911,459.91944248171853,52.1726668469333,323.69855858988166,Categoria B,No
915,1999-11-19 12:27:39.148023,14.109121376039113,442.32835647369546,119.34892300100469,305.7484708265928,Categoria A,Sí
916,2005-11-17 12:27:39.148023,9.890878623960887,463.88563740829926,52.428898227832704,327.74569627006605,Categoria A,No
917,1999-11-19 12:27:39.148023,14.109121376039113,418.3845896212282,45.99165289732049,281.31605567101394,Categoria A,No
918,1969-11-26 12:27:39.148023,21.890878623960887,415.40281420896116,39.7844014741831,278.2734276993129,Categoria B,No
919,1988-11-21 12:27:39.148023,2.1091213760391128,495.76753636089,45.29975683344997,360.2782462216893,Categoria B,No
920,1981-11-23 12:27:39.148023,26.109121376039113,333.1964347979547,57.287815212615996,194.38936707583687,Categoria B,No
921,1984-11-22 12:27:39.148023,9.890878623960887,415.66727423226513,125.52150692012376,278.5432848659496,Categoria A,Sí
922,1991-11-21 12:27:39.148023,38.10912137603911,363.397789583949,126.5002810577363,225.2070760411372,Categoria B,Sí
923,1955-11-30 12:27:39.148023,14.109121376039113,494.99021728967,48.5051598785133,359.4850634959546,Categoria B,No
924,1996-11-19 12:27:39.148023,21.890878623960887,280.3375026861672,59.13884658283507,140.45168124748236,Categoria B,No
925,1971-11-26 12:27:39.148023,9.890878623960887,456.46874756500745,47.421051403906425,320.17744132793155,Categoria A,No
926,2000-11-18 12:27:39.148023,14.109121376039113,397.82821648892696,94.47134309968325,260.3401647196862,Categoria A,Sí
927,1963-11-28 12:27:39.148023,38.10912137603911,405.2168206986339,35.04589124739731,267.87955677040753,Categoria A,No
928,1988-11-21 12:27:39.148023,62.10912137603911,512.230406048519,107.28962498481012,377.0770928417188,Categoria A,Sí
929,1961-11-28 12:27:39.148023,2.1091213760391128,453.53359662537986,129.42643912284677,317.1823893487197,Categoria A,Sí
930,1989-11-21 12:27:39.148023,470.1091213760391,446.3955428389597,131.85541508834967,309.8986609952298,Categoria B,Sí
931,1959-11-29 12:27:39.148023,21.890878623960887,507.42229786488906,35.593676568039825,372.1708600012802,Categoria B,No
932,1958-11-29 12:27:39.148023,14.109121376039113,397.4341998099344,106.1666249191869,259.93810688397946,Categoria B,Sí
933,1994-11-20 12:27:39.148023,9.890878623960887,423.12275617485966,57.88629333065739,286.15091950125014,Categoria B,No
934,1963-11-28 12:27:39.148023,14.109121376039113,434.8122517663754,61.93810490625256,298.07897622728666,Categoria B,No
935,1971-11-26 12:27:39.148023,33.89087862396089,273.34969278354106,44.822773578747295,133.32126297949645,Categoria B,No
936,1963-11-28 12:27:39.148023,2.1091213760391128,477.3024519101699,52.224755766287196,341.4363233127912,Categoria A,No
937,1966-11-27 12:27:39.148023,14.109121376039113,466.22582852786144,133.63153432534654,330.1336463920683,Categoria B,Sí
938,1961-11-28 12:27:39.148023,14.109121376039113,411.3844100453482,84.1542667638771,274.17301528746293,Categoria A,Sí
939,2000-11-18 12:27:39.148023,50.10912137603911,469.74707485475903,89.3678818397709,333.7267548889026,Categoria B,Sí
940,1969-11-26 12:27:39.148023,2.1091213760391128,521.0899064144262,67.12724930895695,386.1173993375425,Categoria A,No
941,1987-11-22 12:27:39.148023,9.890878623960887,376.4352208118628,43.12702977449269,238.5105772941105,Categoria B,No
942,1955-11-30 12:27:39.148023,26.109121376039113,496.0052124534103,57.07872158693135,360.52077284671,Categoria B,No
943,1965-11-27 12:27:39.148023,21.890878623960887,435.6343215609125,49.78088763854475,298.9178229564061,Categoria B,No
944,1989-11-21 12:27:39.148023,33.89087862396089,442.5548655027435,98.50664043497702,305.9796024888867,Categoria B,Sí
945,1970-11-26 12:27:39.148023,38.10912137603911,458.68434519542416,105.17432880459492,322.43825523652004,Categoria A,Sí
946,1969-11-26 12:27:39.148023,21.890878623960887,542.787558084102,105.51201347968113,408.2578602249668,Categoria B,Sí
947,1985-11-22 12:27:39.148023,62.10912137603911,423.06480463160796,45.53128934946703,286.09178527344227,Categoria B,No
948,2005-11-17 12:27:39.148023,2.1091213760391128,509.8881584083785,39.81114400644091,374.6870442293306,Categoria A,No
949,1964-11-27 12:27:39.148023,2.1091213760391128,486.34433848531256,97.67540599225701,350.66273818538576,Categoria B,Sí
950,1986-11-22 12:27:39.148023,9.890878623960887,374.91005990886094,81.05022810186242,236.95429065839429,Categoria C,Sí
951,1994-11-20 12:27:39.148023,14.109121376039113,502.9217411524956,43.849791512995054,367.5784551927154,Categoria A,No
952,1958-11-29 12:27:39.148023,21.890878623960887,535.6348173530902,54.886905912082334,400.9591451933221,Categoria A,No
953,1970-11-26 12:27:39.148023,2.1091213760391128,357.6732609606139,91.79236412684259,219.3657203030402,Categoria B,Sí
954,1977-11-24 12:27:39.148023,9.890878623960887,427.74736550052893,110.57887236833164,290.86990860907594,Categoria B,Sí
955,1999-11-19 12:27:39.148023,33.89087862396089,276.859917333751,104.92295577369688,136.90312476542502,Categoria B,Sí
956,1973-11-25 12:27:39.148023,2.1091213760391128,423.42101480301505,117.2703931676263,286.4552650401842,Categoria B,Sí
957,1958-11-29 12:27:39.148023,57.89087862396089,419.24505550849,83.90492518724261,282.19408208658723,Categoria B,Sí
958,1989-11-21 12:27:39.148023,33.89087862396089,429.0598953705484,146.93294061053123,292.2092248029734,Categoria B,Sí
959,1959-11-29 12:27:39.148023,26.109121376039113,447.7430696125396,42.35597971009187,311.27368831520926,Categoria B,No
960,1978-11-24 12:27:39.148023,45.89087862396089,466.87599731067684,40.32872928956789,330.7970839255534,Categoria A,No
961,1974-11-25 12:27:39.148023,9.890878623960887,490.50570345625755,39.89453791221375,354.90902897206433,Categoria A,No
962,1968-11-26 12:27:39.148023,9.890878623960887,341.3401456895561,54.06657246957639,202.69927614889957,Categoria A,No
963,1980-11-23 12:27:39.148023,2.1091213760391128,462.17941699989785,54.83471726085733,326.00465503700343,Categoria A,No
964,1970-11-26 12:27:39.148023,9.890878623960887,439.1326653060957,33.27555412429119,302.4875614718992,Categoria A,No
965,1915-12-10 12:27:39.148023,38.10912137603911,405.30978867771597,56.22075196518102,267.9744220551852,Categoria A,No
966,1969-11-26 12:27:39.148023,26.109121376039113,395.30960564131715,58.60973270495947,257.77015365069656,Categoria B,No
967,1970-11-26 12:27:39.148023,14.109121376039113,456.22728322368505,131.3851922907181,319.9310491429087,Categoria B,Sí
968,1962-11-28 12:27:39.148023,45.89087862396089,441.1924017604395,113.80858048766098,304.5893333640867,Categoria B,Sí
969,1992-11-20 12:27:39.148023,33.89087862396089,496.1469261769358,115.93344216729344,360.6653786870421,Categoria B,Sí
970,1993-11-20 12:27:39.148023,38.10912137603911,318.57719807085954,60.061017060252496,179.47177857880104,Categoria B,No
971,1958-11-29 12:27:39.148023,21.890878623960887,393.9503954946299,50.24792659251042,256.38320452142386,Categoria B,No
972,1971-11-26 12:27:39.148023,14.109121376039113,457.65631606241516,104.51163327137607,321.3892459171231,Categoria B,Sí
973,1959-11-29 12:27:39.148023,26.109121376039113,445.2950240697922,127.78290631355856,308.77568265934457,Categoria A,Sí
974,1963-11-28 12:27:39.148023,14.109121376039113,339.7581171864526,140.28120309836936,201.08496134981436,Categoria A,Sí
